count,mean,std,min,25%,50%,75%,max,model_index,nckts_FD_0.0,nckts_robust,nckts_FD_0.5,nckts_plastic_0.5,nckts_FD_1.0,nckts_plastic_1.0
56440000.0,54.47773742675781,28.514877319335938,1.0493407249450684,30.98927640914917,52.77341270446777,76.38117408752441,167.1809539794922,9237,52320534,24736487,4119466,1950347,0,0
50828403.0,54.86478042602539,28.52967643737793,0.8269346952438354,31.432966232299805,53.29179000854492,76.68224334716797,167.8264617919922,9238,42913353,20249119,7915050,3642501,0,0
16886766.0,55.30827713012695,27.847774505615234,1.43535053730011,32.64902591705322,54.02088165283203,76.37113761901855,164.5536346435547,9239,16349274,7959375,537492,220076,0,0
50055015.0,55.16373062133789,28.403865814208984,1.1855263710021973,31.89091968536377,53.689979553222656,76.91914367675781,166.9586181640625,9240,27486975,13852835,6231168,3056622,16336872,9002457
52772401.0,55.77682113647461,28.54271125793457,1.1712844371795654,32.42289733886719,54.40116500854492,77.66215515136719,167.8289794921875,9241,24100973,12345243,11996985,5783829,16674443,9115949
18994366.0,56.84983444213867,27.755369186401367,1.4374393224716189,34.49722862243652,55.80893898010254,77.91777610778809,164.96437072753906,9242,12924074,6744392,2746926,1261841,3323366,1837567
66326403.0,54.601192474365234,28.58551788330078,0.6436856389045715,31.06926727294922,52.979129791259766,76.4896240234375,167.3511505126953,9243,62079100,29697499,3753506,1997045,493797,177503
63039606.0,54.613399505615234,28.37545585632324,0.6053624749183655,31.357840061187744,53.08330154418945,76.20594024658203,167.3511505126953,9244,54085787,25646389,7893853,4003118,1059966,351100
20145378.0,55.13715744018555,27.86073875427246,1.4321677684783936,32.44230365753174,53.74005317687988,76.10626983642578,167.3511505126953,9245,19545186,9520435,600192,314192,0,0
88651270.0,54.530418395996094,28.64724349975586,0.5487343668937683,30.93886375427246,52.96383857727051,76.41002655029297,167.1689910888672,9246,84492550,40365590,4158720,2064476,0,0
93824451.0,54.57025146484375,28.650596618652344,0.4469847679138183,31.012194633483887,53.01264572143555,76.46974182128906,167.16600036621094,9247,85890093,41074703,7934358,4035879,0,0
20132685.0,55.65360641479492,28.28853988647461,1.126420021057129,32.60252380371094,54.414100646972656,77.06285095214844,166.7577362060547,9248,19974660,9903436,158025,98048,0,0
103327500.0,54.947227478027344,28.5004940032959,0.6436856389045715,31.529003143310547,53.46953582763672,76.73238372802734,167.64877319335938,9249,60501827,30643592,7960920,4052192,34864753,19373963
147172746.0,54.84383773803711,28.571548461914062,0.6053624749183655,31.35346031188965,53.3188705444336,76.65555572509766,167.6486358642578,9250,79967903,40618705,19418542,10059795,47786301,26728427
50798160.0,56.27001190185547,28.210975646972656,0.9550805687904358,33.35297393798828,55.035770416259766,77.70215606689453,167.64877319335938,9251,35545358,18583174,3069588,1547229,12183214,6781189
53597481.0,55.05241775512695,28.471603393554688,1.204803228378296,31.6698055267334,53.48336410522461,76.8171615600586,166.25885009765625,9252,37664784,18685039,7093350,3559059,8839347,5086513
62155675.0,55.35544967651367,28.396381378173828,1.1823586225509644,32.12915229797363,53.93330383300781,76.96988296508789,166.24639892578125,9253,40079530,19790708,12674712,6331797,9401433,5110643
23808450.0,56.07643508911133,27.882795333862305,1.6279338598251345,33.36878204345703,54.85925483703613,77.19572448730469,166.1787567138672,9254,18393182,9245522,2639480,1294608,2775788,1460107
95102736.0,54.75057601928711,28.588991165161133,0.7409860491752625,31.206275463104248,53.138328552246094,76.61846160888672,167.06309509277344,9255,75529674,36988312,9979675,5048942,9593387,5792688
147275703.0,54.79764175415039,28.56478309631348,0.4571133553981781,31.323129653930664,53.24776077270508,76.6170654296875,167.67250061035156,9256,111369067,54969627,16358088,8316847,19548548,11595250
56047578.0,55.893043518066406,28.183393478393555,1.1637846231460571,32.96148681640625,54.60371017456055,77.29853057861328,167.67263793945312,9257,46168437,23419026,3537234,1798417,6341907,3639750
72066015.0,55.1504020690918,28.5382022857666,1.204803228378296,31.716668128967285,53.63542175292969,76.96390533447266,167.6756134033203,9258,44851187,22682559,7202056,3569553,20012772,11286186
145735128.0,54.8930778503418,28.539081573486328,0.8703001737594604,31.470027923583984,53.31747817993164,76.67689514160156,167.67547607421875,9259,94084754,47076013,19210422,9673282,32439952,18714498
60241776.0,56.04045104980469,28.30760765075684,1.2571531534194946,32.94145965576172,54.7819709777832,77.61029052734375,167.6756134033203,9260,43488971,22426687,3924120,1928405,12828685,7179285
38838891.0,54.3819465637207,28.624780654907227,1.147282600402832,30.78272533416748,52.62847518920898,76.25285720825195,166.9556121826172,9261,37787038,17918550,1051853,521713,0,0
18431556.0,54.66838073730469,28.677356719970703,1.1471785306930542,31.078088760375977,52.87995719909668,76.54391479492188,167.8288116455078,9262,16809796,7983891,1621760,797061,0,0
16373503.0,55.33525466918945,27.902915954589844,1.3387242555618286,32.55601501464844,53.92839431762695,76.54241561889648,164.96376037597656,9263,16304971,7977244,68532,37343,0,0
62972253.0,54.43098449707031,28.547027587890625,0.5445319414138794,30.965635299682617,52.71181488037109,76.26102447509766,166.94351196289062,9264,58956643,27775307,4015610,1827273,0,0
36299460.0,54.88677978515625,28.66756248474121,0.4819162487983703,31.308425426483154,53.20666694641113,76.89137268066406,167.8262939453125,9265,29772290,13933390,6527170,2977770,0,0
25974028.0,55.33919525146485,27.896995544433597,1.337648630142212,32.61936092376709,53.96967315673828,76.58318328857422,164.89266967773438,9266,24342112,11816215,1631916,728796,0,0
43119541.0,55.0508918762207,28.49032020568848,0.9526175260543824,31.71894073486328,53.48615646362305,76.86116027832031,165.30618286132812,9267,26781883,13448622,3962241,1951606,12375417,6945210
31106328.0,55.92169189453125,28.702556610107425,1.1471785306930542,32.49629878997803,54.430776596069336,77.97453308105469,167.8288116455078,9268,15260603,7838809,6113664,2838014,9732061,5439789
18589753.0,56.76926803588867,27.9449405670166,1.2566521167755127,34.14292907714844,55.69513702392578,78.04399108886719,164.96376037597656,9269,14174883,7274354,2426026,1126168,1988844,1086300
76106953.0,54.35884475708008,28.61959457397461,0.6423962712287903,30.8229923248291,52.613311767578125,76.16947174072266,167.18092346191406,9270,74470264,35406357,1501092,873889,135597,33198
51090886.0,54.60153579711914,28.449201583862305,0.3755595684051513,31.306171417236328,52.9803581237793,76.21160125732422,167.17791748046875,9271,43982636,20761742,4420752,2475280,2687498,949836
24868878.0,54.98078536987305,27.955272674560547,1.0803028345108032,32.14017963409424,53.48044776916504,76.2320556640625,166.76058959960938,9272,24261874,11726873,515484,259059,91520,41356
146675628.0,54.09119415283203,28.55060195922852,0.4570890963077545,30.63771247863769,52.33858680725098,75.84029388427734,167.3451690673828,9273,143675301,67783992,3000327,1601275,0,0
152329785.0,54.09295654296875,28.540563583374023,0.2963490188121795,30.664539337158203,52.39559173583984,75.81559753417969,167.3451690673828,9274,145991621,68925483,6338164,3323291,0,0
52382730.0,55.08297348022461,28.2700252532959,0.4570890963077545,32.0362024307251,53.6571102142334,76.51528739929199,166.7575225830078,9275,52382730,25467756,0,0,0,0
119915841.0,54.630672454833984,28.495519638061523,0.581298291683197,31.248699188232425,53.036231994628906,76.4007339477539,167.62193298339844,9276,82749702,41311536,8555921,4597246,28610218,16388598
172561753.0,54.51698303222656,28.561532974243164,0.3755595684051513,31.07229232788086,52.89239501953125,76.32966613769531,167.62179565429688,9277,112266731,56073281,11710755,6093494,48584267,27815122
77557285.0,55.66455841064453,28.1928768157959,0.7004032135009766,32.70489883422852,54.25246047973633,77.11519622802734,167.62193298339844,9278,61887631,31516995,3617296,1935753,12052358,7010294
54575128.0,54.506534576416016,28.58843421936035,1.0125131607055664,31.018136501312256,52.71510887145996,76.3722915649414,166.24679565429688,9279,49633035,23543754,3504864,1773751,1437229,724737
48388203.0,54.86531066894531,28.511613845825195,1.002120018005371,31.49858665466309,53.23904800415039,76.56805419921875,166.23434448242188,9280,37894849,18111379,6579771,3485128,3913583,1810261
27583878.0,55.63343811035156,28.02334976196289,1.1249114274978638,32.66582202911377,54.30022430419922,76.9889907836914,166.17559814453125,9281,23723988,11623592,1836960,864911,2022930,1002908
127528435.0,54.32443237304688,28.568260192871094,0.5445319414138794,30.850648880004883,52.56720352172852,76.13258361816406,167.06008911132812,9282,118629170,56140800,6143802,3012391,2755463,1533093
192580125.0,54.2740478515625,28.55740547180176,0.4386003315448761,30.81234741210937,52.5586051940918,76.05110168457031,167.64566040039062,9283,180029712,85105211,10830157,5685845,1720256,633098
101153976.0,55.06593322753906,28.2957820892334,0.5445319414138794,31.942418575286865,53.52682495117188,76.60377502441406,167.64578247070312,9284,94354627,45935429,2142348,1064090,4657001,2629101
87933691.0,54.66744613647461,28.53122329711914,0.7047075629234314,31.242786407470703,53.0313606262207,76.44239044189453,167.64877319335938,9285,67664695,33195876,4950248,2464124,15318748,8844468
179257645.0,54.47591400146485,28.55509757995605,0.5975692868232727,31.020118713378903,52.78766632080078,76.27235412597656,167.6486358642578,9286,128407927,63083207,11434339,5821484,39415379,22643680
95475471.0,55.33413314819336,28.356639862060547,0.7047075629234314,32.14232063293457,53.81168365478516,76.9638900756836,167.64877319335938,9287,77460532,38644061,3463785,1778632,14551154,8273433
51293256.0,54.80214309692383,28.63494682312012,1.3596340417861938,31.245532989501957,53.07345962524414,76.6507740020752,166.72901916503906,9288,32841062,15539270,11892725,5816786,6559469,3552417
41774370.0,55.11754608154297,28.59146881103516,1.2004674673080444,31.689497470855716,53.46278953552246,76.96356201171875,166.71694946289062,9289,21795656,10504492,10311926,4953698,9666788,5299197
18231741.0,56.45173645019531,27.89546012878418,1.6968215703964231,33.848045349121094,55.253719329833984,77.61943054199219,162.72979736328125,9290,9938036,5063230,4130876,1921951,4162829,2232548
66487746.0,54.88450241088867,28.559240341186523,1.141254186630249,31.422022342681885,53.28057289123535,76.72920989990234,166.71852111816406,9291,44284289,20972247,12722117,6108825,9481340,5001061
56663335.0,55.20663833618164,28.49476432800293,0.8269346952438354,31.841447830200195,53.684078216552734,77.01521301269531,167.67250061035156,9292,30701837,14761768,13026582,6029030,12934916,7111680
26575695.0,56.60869216918945,28.09318351745605,1.370295524597168,33.728532791137695,55.54750442504883,77.96445846557617,165.07968139648438,9293,14544984,7448611,5899876,2663639,6130835,3312176
31676820.0,56.8132209777832,28.20341682434082,1.4964786767959597,33.992045402526855,55.65054893493652,78.31096649169922,165.54345703125,9294,20298363,10501111,5544133,2606552,5834324,3139576
35925526.0,57.41183090209961,28.014080047607425,1.1844745874404907,34.895713806152344,56.31840133666992,78.69313049316406,167.18992614746094,9295,20186824,10629278,7460814,3337746,8277888,4445053
21199816.0,57.93033218383789,27.50914192199707,1.437669277191162,36.05481243133545,56.84150505065918,78.67357635498047,167.19293212890625,9296,13405916,7106374,4409672,1992674,3384228,1792944
73453260.0,54.348106384277344,28.51636505126953,0.6436856389045715,30.908668994903564,52.62382888793945,76.02365112304688,166.6915283203125,9297,61365481,28966718,9091681,4597949,2996098,1580709
64917315.0,54.40509796142578,28.410375595092773,0.6053624749183655,31.11931610107422,52.724220275878906,76.02664947509766,165.95523071289062,9298,49684366,23491406,9668100,4904118,5564849,2932629
19596930.0,55.66323471069336,27.86234474182129,0.6436856389045715,33.033470153808594,54.46759414672852,76.7978572845459,165.29470825195312,9299,14606593,7259479,2907334,1422323,2083003,1118589
107391840.0,54.21370315551758,28.46147346496582,0.5533080697059631,30.81175756454468,52.56877517700195,75.89474487304688,166.88330078125,9300,96688415,45475639,7212024,3490006,3491401,1767528
112627536.0,54.29985427856445,28.47565078735352,0.4043745696544647,30.936738967895508,52.64552307128906,75.96671295166016,166.88226318359375,9301,101423163,47709447,7699512,3634300,3504861,1780234
32526145.0,55.43783950805664,28.085920333862305,0.6436776518821716,32.556617736816406,54.19519805908203,76.73595428466797,165.06285095214844,9302,29216295,14307892,2550758,1198931,759092,405325
57475281.0,56.07121276855469,28.226715087890625,0.6436856389045715,33.13296127319336,54.79497146606445,77.59149932861328,167.3511505126953,9303,46707404,23593889,4235033,2048710,6532844,3613775
82516281.0,55.94065475463867,28.20044708251953,0.6053624749183655,33.04426574707031,54.618988037109375,77.40611267089844,167.3511505126953,9304,64184027,32298343,6663460,3109249,11668794,6487391
37831951.0,56.815826416015625,27.781396865844727,0.6436856389045715,34.47287178039551,55.61235046386719,77.76190948486328,167.3511505126953,9305,31012796,15857248,3982992,1909592,2836163,1509473
49267701.0,54.84751129150391,28.47090721130371,1.1855263710021973,31.5541934967041,53.09158706665039,76.57296752929688,166.39764404296875,9306,38404759,18406777,7636968,3898906,3225974,1725613
55424656.0,54.96691131591797,28.45635414123535,0.942052721977234,31.686147212982178,53.34100151062012,76.59968566894531,167.67547607421875,9307,41776727,19983339,9719325,4829583,3928604,2044407
27628461.0,56.30223083496094,27.873899459838867,1.204803228378296,33.69316482543945,55.04248046875,77.48865509033203,166.4078826904297,9308,19967185,10037945,4472649,2188706,3188627,1633951
91320855.0,54.78994369506836,28.442028045654297,0.9287595748901368,31.532848358154297,53.12826156616211,76.47098541259766,167.06309509277344,9309,76589068,36702554,10162404,5080035,4569383,2476618
132836850.0,54.55850601196289,28.454301834106445,0.4571133553981781,31.24986267089844,52.90386581420898,76.22422790527344,167.67250061035156,9310,116223102,55144225,11420250,5468672,5193498,2795990
65499735.0,55.56089782714844,28.10772705078125,1.1637846231460571,32.67831993103027,54.14977264404297,76.93746185302734,166.16360473632812,9311,52062026,25582130,6703348,3169410,6734361,3633053
46161636.0,56.17707443237305,28.30530166625977,1.204803228378296,33.18007278442383,54.919654846191406,77.76179695129395,165.7371826171875,9312,36292153,18306611,4782122,2348592,5087361,2711309
89960991.0,55.715599060058594,28.2676944732666,0.8703001737594604,32.75107955932617,54.32315444946289,77.21110534667969,165.73416137695312,9313,67858320,33856600,8283828,3847953,13818843,7678345
45758961.0,56.40764236450195,27.888784408569336,1.155327081680298,33.889373779296875,55.101505279541016,77.51081848144531,165.7371826171875,9314,33268504,16804184,5626952,2688746,6863505,3592346
79777396.0,54.475364685058594,28.390361785888672,0.7161328792572021,31.17852020263672,52.90056610107422,76.08938598632812,167.3511505126953,9315,77658856,37041329,2118540,1040590,0,0
